X,Y,Z,ROCK_TYPE,POROSITY,PERMEABILITY
725.0,525.0,75.0,unknown,0.0,0.0
725.0,525.0,125.0,unknown,0.0,0.0
725.0,525.0,175.0,unknown,0.0,0.0
725.0,575.0,25.0,unknown,0.0,0.0
725.0,575.0,75.0,unknown,0.0,0.0
725.0,575.0,125.0,unknown,0.0,0.0
725.0,575.0,175.0,unknown,0.0,0.0
725.0,625.0,25.0,unknown,0.0,0.0
725.0,625.0,75.0,unknown,0.0,0.0
725.0,625.0,125.0,unknown,0.0,0.0
725.0,625.0,175.0,unknown,0.0,0.0
725.0,675.0,25.0,unknown,0.0,0.0
725.0,675.0,75.0,unknown,0.0,0.0
725.0,675.0,125.0,unknown,0.0,0.0
725.0,675.0,175.0,unknown,0.0,0.0
725.0,725.0,25.0,unknown,0.0,0.0
725.0,725.0,75.0,unknown,0.0,0.0
725.0,725.0,125.0,unknown,0.0,0.0
725.0,725.0,175.0,unknown,0.0,0.0
725.0,775.0,25.0,unknown,0.0,0.0
725.0,775.0,75.0,unknown,0.0,0.0
725.0,775.0,125.0,unknown,0.0,0.0
725.0,775.0,175.0,unknown,0.0,0.0
725.0,825.0,25.0,unknown,0.0,0.0
725.0,825.0,75.0,unknown,0.0,0.0
725.0,825.0,125.0,unknown,0.0,0.0
725.0,825.0,175.0,unknown,0.0,0.0
725.0,875.0,25.0,unknown,0.0,0.0
725.0,875.0,75.0,unknown,0.0,0.0
725.0,875.0,125.0,unknown,0.0,0.0
725.0,875.0,175.0,unknown,0.0,0.0
725.0,925.0,25.0,unknown,0.0,0.0
725.0,925.0,75.0,unknown,0.0,0.0
725.0,925.0,125.0,unknown,0.0,0.0
725.0,925.0,175.0,unknown,0.0,0.0
725.0,975.0,25.0,unknown,0.0,0.0
725.0,975.0,75.0,unknown,0.0,0.0
725.0,975.0,125.0,unknown,0.0,0.0
725.0,975.0,175.0,unknown,0.0,0.0
775.0,25.0,25.0,unknown,0.0,0.0
775.0,25.0,75.0,unknown,0.0,0.0
775.0,25.0,125.0,unknown,0.0,0.0
775.0,25.0,175.0,unknown,0.0,0.0
775.0,75.0,25.0,unknown,0.0,0.0
775.0,75.0,75.0,unknown,0.0,0.0
775.0,75.0,125.0,unknown,0.0,0.0
775.0,75.0,175.0,unknown,0.0,0.0
775.0,125.0,25.0,unknown,0.0,0.0
775.0,125.0,75.0,unknown,0.0,0.0
775.0,125.0,125.0,unknown,0.0,0.0
775.0,125.0,175.0,unknown,0.0,0.0
775.0,175.0,25.0,unknown,0.0,0.0
775.0,175.0,75.0,unknown,0.0,0.0
775.0,175.0,125.0,unknown,0.0,0.0
775.0,175.0,175.0,unknown,0.0,0.0
775.0,225.0,25.0,unknown,0.0,0.0
775.0,225.0,75.0,unknown,0.0,0.0
775.0,225.0,125.0,unknown,0.0,0.0
775.0,225.0,175.0,unknown,0.0,0.0
775.0,275.0,25.0,unknown,0.0,0.0
775.0,275.0,75.0,unknown,0.0,0.0
775.0,275.0,125.0,unknown,0.0,0.0
775.0,275.0,175.0,unknown,0.0,0.0
775.0,325.0,25.0,unknown,0.0,0.0
775.0,325.0,75.0,unknown,0.0,0.0
775.0,325.0,125.0,unknown,0.0,0.0
775.0,325.0,175.0,unknown,0.0,0.0
775.0,375.0,25.0,unknown,0.0,0.0
775.0,375.0,75.0,unknown,0.0,0.0
775.0,375.0,125.0,unknown,0.0,0.0
775.0,375.0,175.0,unknown,0.0,0.0
775.0,425.0,25.0,unknown,0.0,0.0
775.0,425.0,75.0,unknown,0.0,0.0
775.0,425.0,125.0,unknown,0.0,0.0
775.0,425.0,175.0,unknown,0.0,0.0
775.0,475.0,25.0,unknown,0.0,0.0
775.0,475.0,75.0,unknown,0.0,0.0
775.0,475.0,125.0,unknown,0.0,0.0
775.0,475.0,175.0,unknown,0.0,0.0
775.0,525.0,25.0,unknown,0.0,0.0
775.0,525.0,75.0,unknown,0.0,0.0
775.0,525.0,125.0,unknown,0.0,0.0
775.0,525.0,175.0,unknown,0.0,0.0
775.0,575.0,25.0,unknown,0.0,0.0
775.0,575.0,75.0,unknown,0.0,0.0
775.0,575.0,125.0,unknown,0.0,0.0
775.0,575.0,175.0,unknown,0.0,0.0
775.0,625.0,25.0,unknown,0.0,0.0
775.0,625.0,75.0,unknown,0.0,0.0
775.0,625.0,125.0,unknown,0.0,0.0
775.0,625.0,175.0,unknown,0.0,0.0
775.0,675.0,25.0,unknown,0.0,0.0
775.0,675.0,75.0,unknown,0.0,0.0
775.0,675.0,125.0,unknown,0.0,0.0
775.0,675.0,175.0,unknown,0.0,0.0
775.0,725.0,25.0,unknown,0.0,0.0
775.0,725.0,75.0,unknown,0.0,0.0
775.0,725.0,125.0,unknown,0.0,0.0
775.0,725.0,175.0,unknown,0.0,0.0
775.0,775.0,25.0,unknown,0.0,0.0
775.0,775.0,75.0,unknown,0.0,0.0
775.0,775.0,125.0,unknown,0.0,0.0
775.0,775.0,175.0,unknown,0.0,0.0
775.0,825.0,25.0,unknown,0.0,0.0
775.0,825.0,75.0,unknown,0.0,0.0
775.0,825.0,125.0,unknown,0.0,0.0
775.0,825.0,175.0,unknown,0.0,0.0
775.0,875.0,25.0,unknown,0.0,0.0
775.0,875.0,75.0,unknown,0.0,0.0
775.0,875.0,125.0,unknown,0.0,0.0
775.0,875.0,175.0,unknown,0.0,0.0
775.0,925.0,25.0,unknown,0.0,0.0
775.0,925.0,75.0,unknown,0.0,0.0
775.0,925.0,125.0,unknown,0.0,0.0
775.0,925.0,175.0,unknown,0.0,0.0
775.0,975.0,25.0,unknown,0.0,0.0
775.0,975.0,75.0,unknown,0.0,0.0
775.0,975.0,125.0,unknown,0.0,0.0
775.0,975.0,175.0,unknown,0.0,0.0
825.0,25.0,25.0,unknown,0.0,0.0
825.0,25.0,75.0,unknown,0.0,0.0
825.0,25.0,125.0,unknown,0.0,0.0
825.0,25.0,175.0,unknown,0.0,0.0
825.0,75.0,25.0,unknown,0.0,0.0
825.0,75.0,75.0,unknown,0.0,0.0
825.0,75.0,125.0,unknown,0.0,0.0
825.0,75.0,175.0,unknown,0.0,0.0
825.0,125.0,25.0,unknown,0.0,0.0
825.0,125.0,75.0,unknown,0.0,0.0
825.0,125.0,125.0,unknown,0.0,0.0
825.0,125.0,175.0,unknown,0.0,0.0
825.0,175.0,25.0,unknown,0.0,0.0
825.0,175.0,75.0,unknown,0.0,0.0
825.0,175.0,125.0,unknown,0.0,0.0
825.0,175.0,175.0,unknown,0.0,0.0
825.0,225.0,25.0,unknown,0.0,0.0
825.0,225.0,75.0,unknown,0.0,0.0
825.0,225.0,125.0,unknown,0.0,0.0
825.0,225.0,175.0,unknown,0.0,0.0
825.0,275.0,25.0,unknown,0.0,0.0
825.0,275.0,75.0,unknown,0.0,0.0
825.0,275.0,125.0,unknown,0.0,0.0
825.0,275.0,175.0,unknown,0.0,0.0
825.0,325.0,25.0,unknown,0.0,0.0
825.0,325.0,75.0,unknown,0.0,0.0
825.0,325.0,125.0,unknown,0.0,0.0
825.0,325.0,175.0,unknown,0.0,0.0
825.0,375.0,25.0,unknown,0.0,0.0
825.0,375.0,75.0,unknown,0.0,0.0
825.0,375.0,125.0,unknown,0.0,0.0
825.0,375.0,175.0,unknown,0.0,0.0
825.0,425.0,25.0,unknown,0.0,0.0
825.0,425.0,75.0,unknown,0.0,0.0
825.0,425.0,125.0,unknown,0.0,0.0
825.0,425.0,175.0,unknown,0.0,0.0
825.0,475.0,25.0,unknown,0.0,0.0
825.0,475.0,75.0,unknown,0.0,0.0
825.0,475.0,125.0,unknown,0.0,0.0
825.0,475.0,175.0,unknown,0.0,0.0
825.0,525.0,25.0,unknown,0.0,0.0
825.0,525.0,75.0,unknown,0.0,0.0
825.0,525.0,125.0,unknown,0.0,0.0
825.0,525.0,175.0,unknown,0.0,0.0
825.0,575.0,25.0,unknown,0.0,0.0
825.0,575.0,75.0,unknown,0.0,0.0
825.0,575.0,125.0,unknown,0.0,0.0
825.0,575.0,175.0,unknown,0.0,0.0
825.0,625.0,25.0,unknown,0.0,0.0
825.0,625.0,75.0,unknown,0.0,0.0
825.0,625.0,125.0,unknown,0.0,0.0
825.0,625.0,175.0,unknown,0.0,0.0
825.0,675.0,25.0,unknown,0.0,0.0
825.0,675.0,75.0,unknown,0.0,0.0
825.0,675.0,125.0,unknown,0.0,0.0
825.0,675.0,175.0,unknown,0.0,0.0
825.0,725.0,25.0,unknown,0.0,0.0
825.0,725.0,75.0,unknown,0.0,0.0
825.0,725.0,125.0,unknown,0.0,0.0
825.0,725.0,175.0,unknown,0.0,0.0
825.0,775.0,25.0,unknown,0.0,0.0
825.0,775.0,75.0,unknown,0.0,0.0
825.0,775.0,125.0,unknown,0.0,0.0
825.0,775.0,175.0,unknown,0.0,0.0
825.0,825.0,25.0,unknown,0.0,0.0
825.0,825.0,75.0,unknown,0.0,0.0
825.0,825.0,125.0,unknown,0.0,0.0
825.0,825.0,175.0,unknown,0.0,0.0
825.0,875.0,25.0,unknown,0.0,0.0
825.0,875.0,75.0,unknown,0.0,0.0
825.0,875.0,125.0,unknown,0.0,0.0
825.0,875.0,175.0,unknown,0.0,0.0
825.0,925.0,25.0,unknown,0.0,0.0
825.0,925.0,75.0,unknown,0.0,0.0
825.0,925.0,125.0,unknown,0.0,0.0
825.0,925.0,175.0,unknown,0.0,0.0
825.0,975.0,25.0,unknown,0.0,0.0
825.0,975.0,75.0,unknown,0.0,0.0
825.0,975.0,125.0,unknown,0.0,0.0
825.0,975.0,175.0,unknown,0.0,0.0
875.0,25.0,25.0,unknown,0.0,0.0
875.0,25.0,75.0,unknown,0.0,0.0
875.0,25.0,125.0,unknown,0.0,0.0
875.0,25.0,175.0,unknown,0.0,0.0
875.0,75.0,25.0,unknown,0.0,0.0
875.0,75.0,75.0,unknown,0.0,0.0
875.0,75.0,125.0,unknown,0.0,0.0
875.0,75.0,175.0,unknown,0.0,0.0
875.0,125.0,25.0,unknown,0.0,0.0
875.0,125.0,75.0,unknown,0.0,0.0
875.0,125.0,125.0,unknown,0.0,0.0
875.0,125.0,175.0,unknown,0.0,0.0
875.0,175.0,25.0,unknown,0.0,0.0
875.0,175.0,75.0,unknown,0.0,0.0
875.0,175.0,125.0,unknown,0.0,0.0
875.0,175.0,175.0,unknown,0.0,0.0
875.0,225.0,25.0,unknown,0.0,0.0
875.0,225.0,75.0,unknown,0.0,0.0
875.0,225.0,125.0,unknown,0.0,0.0
875.0,225.0,175.0,unknown,0.0,0.0
875.0,275.0,25.0,unknown,0.0,0.0
875.0,275.0,75.0,unknown,0.0,0.0
875.0,275.0,125.0,unknown,0.0,0.0
875.0,275.0,175.0,unknown,0.0,0.0
875.0,325.0,25.0,unknown,0.0,0.0
875.0,325.0,75.0,unknown,0.0,0.0
875.0,325.0,125.0,unknown,0.0,0.0
875.0,325.0,175.0,unknown,0.0,0.0
875.0,375.0,25.0,unknown,0.0,0.0
875.0,375.0,75.0,unknown,0.0,0.0
875.0,375.0,125.0,unknown,0.0,0.0
875.0,375.0,175.0,unknown,0.0,0.0
875.0,425.0,25.0,unknown,0.0,0.0
875.0,425.0,75.0,unknown,0.0,0.0
875.0,425.0,125.0,unknown,0.0,0.0
875.0,425.0,175.0,unknown,0.0,0.0
875.0,475.0,25.0,unknown,0.0,0.0
875.0,475.0,75.0,unknown,0.0,0.0
875.0,475.0,125.0,unknown,0.0,0.0
875.0,475.0,175.0,unknown,0.0,0.0
875.0,525.0,25.0,unknown,0.0,0.0
875.0,525.0,75.0,unknown,0.0,0.0
875.0,525.0,125.0,unknown,0.0,0.0
875.0,525.0,175.0,unknown,0.0,0.0
875.0,575.0,25.0,unknown,0.0,0.0
875.0,575.0,75.0,unknown,0.0,0.0
875.0,575.0,125.0,unknown,0.0,0.0
875.0,575.0,175.0,unknown,0.0,0.0
875.0,625.0,25.0,unknown,0.0,0.0
875.0,625.0,75.0,unknown,0.0,0.0
875.0,625.0,125.0,unknown,0.0,0.0
875.0,625.0,175.0,unknown,0.0,0.0
875.0,675.0,25.0,unknown,0.0,0.0
875.0,675.0,75.0,unknown,0.0,0.0
875.0,675.0,125.0,unknown,0.0,0.0
875.0,675.0,175.0,unknown,0.0,0.0
875.0,725.0,25.0,unknown,0.0,0.0
875.0,725.0,75.0,unknown,0.0,0.0
875.0,725.0,125.0,unknown,0.0,0.0
875.0,725.0,175.0,unknown,0.0,0.0
875.0,775.0,25.0,unknown,0.0,0.0
875.0,775.0,75.0,unknown,0.0,0.0
875.0,775.0,125.0,unknown,0.0,0.0
875.0,775.0,175.0,unknown,0.0,0.0
875.0,825.0,25.0,unknown,0.0,0.0
875.0,825.0,75.0,unknown,0.0,0.0
875.0,825.0,125.0,unknown,0.0,0.0
875.0,825.0,175.0,unknown,0.0,0.0
875.0,875.0,25.0,unknown,0.0,0.0
875.0,875.0,75.0,unknown,0.0,0.0
875.0,875.0,125.0,unknown,0.0,0.0
875.0,875.0,175.0,unknown,0.0,0.0
875.0,925.0,25.0,unknown,0.0,0.0
875.0,925.0,75.0,unknown,0.0,0.0
875.0,925.0,125.0,unknown,0.0,0.0
875.0,925.0,175.0,unknown,0.0,0.0
875.0,975.0,25.0,unknown,0.0,0.0
875.0,975.0,75.0,unknown,0.0,0.0
875.0,975.0,125.0,unknown,0.0,0.0
875.0,975.0,175.0,unknown,0.0,0.0
925.0,25.0,25.0,unknown,0.0,0.0
925.0,25.0,75.0,unknown,0.0,0.0
925.0,25.0,125.0,unknown,0.0,0.0
925.0,25.0,175.0,unknown,0.0,0.0
925.0,75.0,25.0,unknown,0.0,0.0
925.0,75.0,75.0,unknown,0.0,0.0
925.0,75.0,125.0,unknown,0.0,0.0
925.0,75.0,175.0,unknown,0.0,0.0
925.0,125.0,25.0,unknown,0.0,0.0
925.0,125.0,75.0,unknown,0.0,0.0
925.0,125.0,125.0,unknown,0.0,0.0
925.0,125.0,175.0,unknown,0.0,0.0
925.0,175.0,25.0,unknown,0.0,0.0
925.0,175.0,75.0,unknown,0.0,0.0
925.0,175.0,125.0,unknown,0.0,0.0
925.0,175.0,175.0,unknown,0.0,0.0
925.0,225.0,25.0,unknown,0.0,0.0
925.0,225.0,75.0,unknown,0.0,0.0
925.0,225.0,125.0,unknown,0.0,0.0
925.0,225.0,175.0,unknown,0.0,0.0
925.0,275.0,25.0,unknown,0.0,0.0
925.0,275.0,75.0,unknown,0.0,0.0
925.0,275.0,125.0,unknown,0.0,0.0
925.0,275.0,175.0,unknown,0.0,0.0
925.0,325.0,25.0,unknown,0.0,0.0
925.0,325.0,75.0,unknown,0.0,0.0
925.0,325.0,125.0,unknown,0.0,0.0
925.0,325.0,175.0,unknown,0.0,0.0
925.0,375.0,25.0,unknown,0.0,0.0
925.0,375.0,75.0,unknown,0.0,0.0
925.0,375.0,125.0,unknown,0.0,0.0
925.0,375.0,175.0,unknown,0.0,0.0
925.0,425.0,25.0,unknown,0.0,0.0
925.0,425.0,75.0,unknown,0.0,0.0
925.0,425.0,125.0,unknown,0.0,0.0
925.0,425.0,175.0,unknown,0.0,0.0
925.0,475.0,25.0,unknown,0.0,0.0
925.0,475.0,75.0,unknown,0.0,0.0
925.0,475.0,125.0,unknown,0.0,0.0
925.0,475.0,175.0,unknown,0.0,0.0
925.0,525.0,25.0,unknown,0.0,0.0
925.0,525.0,75.0,unknown,0.0,0.0
925.0,525.0,125.0,unknown,0.0,0.0
925.0,525.0,175.0,unknown,0.0,0.0
925.0,575.0,25.0,unknown,0.0,0.0
925.0,575.0,75.0,unknown,0.0,0.0
925.0,575.0,125.0,unknown,0.0,0.0
925.0,575.0,175.0,unknown,0.0,0.0
925.0,625.0,25.0,unknown,0.0,0.0
925.0,625.0,75.0,unknown,0.0,0.0
925.0,625.0,125.0,unknown,0.0,0.0
925.0,625.0,175.0,unknown,0.0,0.0
925.0,675.0,25.0,unknown,0.0,0.0
925.0,675.0,75.0,unknown,0.0,0.0
925.0,675.0,125.0,unknown,0.0,0.0
925.0,675.0,175.0,unknown,0.0,0.0
925.0,725.0,25.0,unknown,0.0,0.0
925.0,725.0,75.0,unknown,0.0,0.0
925.0,725.0,125.0,unknown,0.0,0.0
925.0,725.0,175.0,unknown,0.0,0.0
925.0,775.0,25.0,unknown,0.0,0.0
925.0,775.0,75.0,unknown,0.0,0.0
925.0,775.0,125.0,unknown,0.0,0.0
925.0,775.0,175.0,unknown,0.0,0.0
925.0,825.0,25.0,unknown,0.0,0.0
925.0,825.0,75.0,unknown,0.0,0.0
925.0,825.0,125.0,unknown,0.0,0.0
925.0,825.0,175.0,unknown,0.0,0.0
925.0,875.0,25.0,unknown,0.0,0.0
925.0,875.0,75.0,unknown,0.0,0.0
925.0,875.0,125.0,unknown,0.0,0.0
925.0,875.0,175.0,unknown,0.0,0.0
925.0,925.0,25.0,unknown,0.0,0.0
925.0,925.0,75.0,unknown,0.0,0.0
925.0,925.0,125.0,unknown,0.0,0.0
925.0,925.0,175.0,unknown,0.0,0.0
925.0,975.0,25.0,unknown,0.0,0.0
925.0,975.0,75.0,unknown,0.0,0.0
925.0,975.0,125.0,unknown,0.0,0.0
925.0,975.0,175.0,unknown,0.0,0.0
975.0,25.0,25.0,unknown,0.0,0.0
975.0,25.0,75.0,unknown,0.0,0.0
975.0,25.0,125.0,unknown,0.0,0.0
975.0,25.0,175.0,unknown,0.0,0.0
975.0,75.0,25.0,unknown,0.0,0.0
975.0,75.0,75.0,unknown,0.0,0.0
975.0,75.0,125.0,unknown,0.0,0.0
975.0,75.0,175.0,unknown,0.0,0.0
975.0,125.0,25.0,unknown,0.0,0.0
975.0,125.0,75.0,unknown,0.0,0.0
975.0,125.0,125.0,unknown,0.0,0.0
975.0,125.0,175.0,unknown,0.0,0.0
975.0,175.0,25.0,unknown,0.0,0.0
975.0,175.0,75.0,unknown,0.0,0.0
975.0,175.0,125.0,unknown,0.0,0.0
975.0,175.0,175.0,unknown,0.0,0.0
975.0,225.0,25.0,unknown,0.0,0.0
975.0,225.0,75.0,unknown,0.0,0.0
975.0,225.0,125.0,unknown,0.0,0.0
975.0,225.0,175.0,unknown,0.0,0.0
975.0,275.0,25.0,unknown,0.0,0.0
975.0,275.0,75.0,unknown,0.0,0.0
975.0,275.0,125.0,unknown,0.0,0.0
975.0,275.0,175.0,unknown,0.0,0.0
975.0,325.0,25.0,unknown,0.0,0.0
975.0,325.0,75.0,unknown,0.0,0.0
975.0,325.0,125.0,unknown,0.0,0.0
975.0,325.0,175.0,unknown,0.0,0.0
975.0,375.0,25.0,unknown,0.0,0.0
975.0,375.0,75.0,unknown,0.0,0.0
975.0,375.0,125.0,unknown,0.0,0.0
975.0,375.0,175.0,unknown,0.0,0.0
975.0,425.0,25.0,unknown,0.0,0.0
975.0,425.0,75.0,unknown,0.0,0.0
975.0,425.0,125.0,unknown,0.0,0.0
975.0,425.0,175.0,unknown,0.0,0.0
975.0,475.0,25.0,unknown,0.0,0.0
975.0,475.0,75.0,unknown,0.0,0.0
975.0,475.0,125.0,unknown,0.0,0.0
975.0,475.0,175.0,unknown,0.0,0.0
975.0,525.0,25.0,unknown,0.0,0.0
975.0,525.0,75.0,unknown,0.0,0.0
975.0,525.0,125.0,unknown,0.0,0.0
975.0,525.0,175.0,unknown,0.0,0.0
975.0,575.0,25.0,unknown,0.0,0.0
975.0,575.0,75.0,unknown,0.0,0.0
975.0,575.0,125.0,unknown,0.0,0.0
975.0,575.0,175.0,unknown,0.0,0.0
975.0,625.0,25.0,unknown,0.0,0.0
975.0,625.0,75.0,unknown,0.0,0.0
975.0,625.0,125.0,unknown,0.0,0.0
975.0,625.0,175.0,unknown,0.0,0.0
975.0,675.0,25.0,unknown,0.0,0.0
975.0,675.0,75.0,unknown,0.0,0.0
975.0,675.0,125.0,unknown,0.0,0.0
975.0,675.0,175.0,unknown,0.0,0.0
975.0,725.0,25.0,unknown,0.0,0.0
975.0,725.0,75.0,unknown,0.0,0.0
975.0,725.0,125.0,unknown,0.0,0.0
975.0,725.0,175.0,unknown,0.0,0.0
975.0,775.0,25.0,unknown,0.0,0.0
975.0,775.0,75.0,unknown,0.0,0.0
975.0,775.0,125.0,unknown,0.0,0.0
975.0,775.0,175.0,unknown,0.0,0.0
975.0,825.0,25.0,unknown,0.0,0.0
975.0,825.0,75.0,unknown,0.0,0.0
975.0,825.0,125.0,unknown,0.0,0.0
975.0,825.0,175.0,unknown,0.0,0.0
975.0,875.0,25.0,unknown,0.0,0.0
975.0,875.0,75.0,unknown,0.0,0.0
975.0,875.0,125.0,unknown,0.0,0.0
975.0,875.0,175.0,unknown,0.0,0.0
975.0,925.0,25.0,unknown,0.0,0.0
975.0,925.0,75.0,unknown,0.0,0.0
975.0,925.0,125.0,unknown,0.0,0.0
975.0,925.0,175.0,unknown,0.0,0.0
975.0,975.0,25.0,unknown,0.0,0.0
975.0,975.0,75.0,unknown,0.0,0.0
975.0,975.0,125.0,unknown,0.0,0.0
975.0,975.0,175.0,unknown,0.0,0.0
